capture_id,label,label_name,Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SSH,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
C_i300_j0,1,malicious_c2,147.8,6,0.0,5024.923924763388,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00022111998664008247,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,5178.792443511545,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00021455023023817275,10.0,25868.96
C_i300_j0,0,benign,116.1,6,0.0,5476.307611959786,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.0,66.0,377.0,116.1,101.00737596829254,1161.0,0.0002028942108154297,10.0,10202.49
C_i300_j0,1,malicious_c2,147.8,6,0.0,5017.710252422538,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00022143787807888456,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4353.647498443014,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002552138434516059,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,5112.51097025841,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00021733178032769097,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4528.996868588705,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002453327178955078,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,5282.498740554156,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00021033816867404513,10.0,25868.96
C_i300_j0,0,benign,131.1,6,0.0,10182.82107307599,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1311.0,66.0,527.0,131.1,141.6138764387163,1311.0,0.00010911623636881511,10.0,20054.49
C_i300_j0,1,malicious_c2,147.8,6,0.0,4921.159216238414,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002257823944091797,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4192.626949220312,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002650154961480035,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4530.95387274495,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002452267540825738,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4742.005652911249,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00023431248135036894,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4516.317432970819,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.000246021482679579,10.0,25868.96
C_i300_j0,0,benign,301.3,6,0.0,9709.037037037036,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013.0,66.0,2228.0,301.3,644.3086294626202,3013.0,0.00011444091796875,10.0,415133.61
C_i300_j0,1,malicious_c2,147.8,6,0.0,4426.706068601583,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002510017818874783,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4871.433217189315,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00022808710734049478,10.0,25868.96
C_i300_j0,1,malicious_c2,140.36363636363637,6,0.0,6132.023391812865,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544.0,66.0,511.0,140.36363636363637,155.14583914806957,1544.0,0.00017938613891601562,11.0,24070.23140495868
C_i300_j0,1,malicious_c2,147.8,6,0.0,4152.776237623762,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002675586276584201,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4918.850709510965,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00022588835822211372,10.0,25868.96
C_i300_j0,1,malicious_c2,177.8,6,0.0,157.31392993773912,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778.0,66.0,811.0,177.8,236.13758701231788,1778.0,0.007063017951117622,10.0,55760.96
C_i300_j0,0,benign,1377.0714285714287,6,0.0,8192.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19279.0,66.0,7306.0,1377.0714285714287,2596.2345938544404,19279.0,0.00013146033653846153,14.0,6740434.066326531
C_i300_j0,1,malicious_c2,147.8,6,0.0,4877.66484474939,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00022779570685492622,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,7031.523889354568,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00015801853603786894,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4980.1757302303495,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002231068081325955,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4670.71714922049,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00023788876003689237,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,5027.333093611411,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00022101402282714844,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4472.016206418595,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002484586503770616,10.0,25868.96
C_i300_j0,0,benign,3654.3333333333335,6,0.0,24762.54821478774,1.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76741.0,66.0,19266.0,3654.3333333333335,5869.672622762934,76741.0,4.240274429321289e-05,21.0,34453056.6984127
C_i300_j0,1,malicious_c2,147.8,6,0.0,4928.097755845377,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002254645029703776,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4452.552016985138,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00024954477945963543,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,8403.734722500501,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00013221634758843316,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4653.099622808963,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002387894524468316,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4803.371507100321,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00023131900363498263,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4913.6644798500465,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00022612677680121528,10.0,25868.96
C_i300_j0,0,benign,94.5,6,0.0,5454.940824554558,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.0,66.0,249.0,94.5,57.35023975538376,945.0,0.0002036889394124349,10.0,3289.05
C_i300_j0,1,malicious_c2,147.8,6,0.0,4584.940970703979,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00024233924018012153,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4746.2985175964695,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00023410055372450087,10.0,25868.96
C_i300_j0,0,benign,102.5,6,0.0,6172.632818248712,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,66.0,325.0,102.5,78.73150576484613,1025.0,0.0001800060272216797,10.0,6198.65
C_i300_j0,0,benign,239.7,6,0.0,6389.8598415600245,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2397.0,66.0,1696.0,239.7,486.16788252619074,2397.0,0.0001738866170247396,10.0,236359.21
C_i300_j0,0,benign,2578.0,6,0.0,19925.434679334918,1.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41248.0,66.0,14546.0,2578.0,4592.000871080057,41248.0,5.353291829427083e-05,16.0,21086472.0
C_i300_j0,0,benign,2754.0625,6,0.0,12203.830514639025,1.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44065.0,66.0,14546.0,2754.0625,4958.361731317487,44065.0,8.740425109863282e-05,16.0,24585351.05859375
C_i300_j0,0,benign,4097.666666666667,6,0.0,11450.721874644523,1.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98344.0,66.0,29026.0,4097.666666666667,7445.302874221363,98344.0,9.112772734268852e-05,24.0,55432534.88888889
C_i300_j0,0,benign,3897.5416666666665,6,0.0,13645.559983733225,1.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93541.0,66.0,29026.0,3897.5416666666665,7111.81723131277,93541.0,7.647016774053159e-05,24.0,50577944.331597224
C_i300_j0,0,benign,1923.0416666666667,6,0.0,12351.324662576688,1.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46153.0,66.0,14546.0,1923.0416666666667,3803.2568551962436,46153.0,8.448310520337975e-05,24.0,14464762.706597222
C_i300_j0,0,benign,108.9,6,0.0,26051.57763975155,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,66.0,306.0,108.9,83.21832730835197,1089.0,4.265043470594618e-05,10.0,6925.29
C_i300_j0,0,benign,113.1,6,0.0,5482.750326797385,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.0,66.0,347.0,113.1,93.37071275298267,1131.0,0.00020265579223632812,10.0,8718.09
C_i300_j0,0,benign,121.1,6,0.0,7152.633015006822,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.0,66.0,427.0,121.1,114.17744961243442,1211.0,0.00015534294976128472,10.0,13036.49
C_i300_j0,0,benign,136.1,6,0.0,7710.117647058823,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361.0,66.0,577.0,136.1,155.68715425493525,1361.0,0.00014411078559027778,10.0,24238.49
C_i300_j0,0,benign,151.1,6,0.0,9074.651665945477,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.0,66.0,727.0,151.1,198.72214270181368,1511.0,0.0001224411858452691,10.0,39490.49
C_i300_j0,0,benign,108.9,6,0.0,6068.148148148148,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0,66.0,306.0,108.9,83.21832730835197,1089.0,0.00018310546875,10.0,6925.29
C_i300_j0,0,benign,116.1,6,0.0,6643.915729447172,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.0,66.0,377.0,116.1,101.00737596829254,1161.0,0.00016723738776312934,10.0,10202.49
C_i300_j0,1,malicious_c2,147.8,6,0.0,3728.6016534803093,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002979967329237196,10.0,25868.96
C_i300_j0,1,malicious_c2,140.36363636363637,6,0.0,7101.330460212405,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544.0,66.0,511.0,140.36363636363637,155.14583914806957,1544.0,0.00015490055084228517,11.0,24070.23140495868
C_i300_j0,1,malicious_c2,140.36363636363637,6,0.0,5832.049551257743,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544.0,66.0,511.0,140.36363636363637,155.14583914806957,1544.0,0.0001886129379272461,11.0,24070.23140495868
C_i300_j0,1,malicious_c2,147.8,6,0.0,5820.571745767416,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00019089380900065103,10.0,25868.96
C_i300_j0,0,benign,1679.3666666666666,6,0.0,0.03276437765914286,1.0,1.0,0.0,0.0,1.0,0.0,0.0,28.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50381.0,66.0,14546.0,1679.3666666666666,3900.6031711632613,50381.0,31.573398688743854,30.0,15214705.098888889
C_i300_j0,1,malicious_c2,147.8,6,0.0,6325.29633539436,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00017566151089138456,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4750.599161852984,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002338886260986328,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4957.806146572104,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00022411346435546875,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,7173.429108944758,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0001548926035563151,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4574.938917975567,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00024286905924479166,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,5500.726557377049,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00020199351840549044,10.0,25868.96
C_i300_j0,0,benign,301.3,6,0.0,8741.775739891622,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013.0,66.0,2228.0,301.3,644.3086294626202,3013.0,0.0001271035936143663,10.0,415133.61
C_i300_j0,1,malicious_c2,147.8,6,0.0,4510.489299924723,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00024633937411838106,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4614.703487732424,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00024077627393934462,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,5868.621799356373,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00018933084275987413,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4454.443500424809,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002494388156467014,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,5540.692206076618,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00020053651597764756,10.0,25868.96
C_i300_j0,0,benign,1377.0714285714287,6,0.0,15662.911709789278,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19279.0,66.0,7306.0,1377.0714285714287,2596.2345938544404,19279.0,6.87562502347506e-05,14.0,6740434.066326531
C_i300_j0,1,malicious_c2,147.8,6,0.0,4916.544367600516,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00022599432203504775,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,3996.8591576138747,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002779960632324219,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4429.043294614572,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00025086932712131075,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,5754.292769927288,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.00019309255811903212,10.0,25868.96
C_i300_j0,1,malicious_c2,147.8,6,0.0,4530.95387274495,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,66.0,511.0,147.8,160.8383038955584,1478.0,0.0002452267540825738,10.0,25868.96
C_i300_j0,0,benign,3654.3333333333335,6,0.0,23779.80129589633,1.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76741.0,66.0,19266.0,3654.3333333333335,5869.672622762934,76741.0,4.415512084960937e-05,21.0,34453056.6984127
